feature_1,feature_2,feature_3,feature_4,feature_5,Target_regression
0.6508308200386248,19,0.4620816677316233,0.43755364228687954,0.16003027594277963,1.8280653669952367
0.91781124865827,15,0.5884243496951905,0.13292873664962368,0.9617716679076564,2.3291672735668736
-2.075386790177876,23,0.10190045080696009,0.0005270850463684473,0.5718623131187073,-0.2503887209942424
0.7654715168244159,21,0.1900984679404768,0.1057458579369902,0.45635788813666767,0.9284073299417963
1.6962142631637172,22,0.15115713091376692,0.5962195159983843,0.15113832513954217,-0.4092489386428198
1.8508817922514074,22,0.8375540750429986,0.03462941255648955,0.29408035739897376,-22.05601215524709
1.1456491597493035,18,0.21614859504198813,0.31281083417663824,0.33207104318750036,0.26791618590843636
0.5800812579867162,19,0.949706946207324,0.5549225178174944,0.5778717626742365,-4.111581471437901
-0.467966204283233,19,0.8360291407276985,0.996327508019026,0.4593411106089331,2.5523865540730934
0.8926603231423075,18,0.5006510401618275,0.38486200458461794,0.0512790675638225,-0.10581616049394832
-0.3556303750278652,20,0.5779146098521801,0.1284686052455173,0.25173279841501994,-1.00305315669507
-2.9590827434181928,17,0.14639918208612834,0.800869971506801,0.5871893412409877,2.062261280940064
1.4396299989447077,16,0.47601803788410735,0.2284529998718532,0.5733262271054287,-3.6329353620767457
-1.1892322830271314,21,0.7944592138252959,0.8855923372820323,0.38251182698669217,-6.7807595220613734
-3.986144183973663,21,0.19216458492618516,0.40139052015930987,0.8450800641258142,-4.998410446458319
-0.5326946398832118,15,0.5553241695128591,0.7544383997061894,0.9219547763171375,-1.5474533180241627
-0.24054319284734493,16,0.29829420305992305,0.6368129856584286,0.8754779542256842,0.44833260406465686
-1.3911784802342229,26,0.09616170363092191,0.8680068862751051,0.15870593307430436,-1.5237547457914005
0.8718915877774384,18,0.42204657572043036,0.8580242814460233,0.3553677107673763,-0.32031164307026155
-0.1829996616619756,20,0.6159539610767438,0.05336593543665591,0.80759471144147,-1.3879059507605083
2.613945594834005,20,0.17747223826095038,0.2689202764635412,0.8310370798894452,-3.841891997681294
-1.477977687388335,14,0.1620686812970299,0.41602772296342794,0.4809575719868352,-3.1873836280576118
0.3548591210479671,29,0.6303918614022084,0.1287311116880948,0.3479194563082514,-0.02563090130179091
0.6122968082710186,21,0.10530343302684808,0.10686488163504504,0.4474471412190105,0.4852456386440694
2.6435991166240624,18,0.01981069682761616,0.24763172530660216,0.8317839201138396,0.08736184476191654
1.1036308457012423,14,0.2689934066349098,0.7370633015859539,0.7144336561361964,-0.37002745432024287
-0.5782342644462978,23,0.8256195462589239,0.5418020052824397,0.45264363846758415,-1.0632491306302556
0.07483888814235985,20,0.25188499452978674,0.6479041641989064,0.7387008811347197,0.003287069740430652
0.2520814727466405,32,0.9895332236756368,0.6141929620416153,0.4501409133320443,-1.0220015011146455
-0.0494988654417957,15,0.8264192807282563,0.11436252499173216,0.8509407571055965,-0.14231877614024974
0.21078080844764557,17,0.8383519723005607,0.030140517763302288,0.8612815500005576,0.23379746389520853
-0.8427136451747587,22,0.24665624028567978,0.3060591456539016,0.7878834824080981,0.2840804269810457
-0.969923962997438,21,0.7585685946065627,0.020118178687317134,0.15521359228199627,0.6275802854707451
0.17689433253837664,18,0.3731075068161265,0.2247816350900591,0.7728980875995222,-0.11766240886928678
1.1284413363213717,17,0.809181103446606,0.11931723371150504,0.9902232142522016,-1.0255902735941278
0.5909264809419705,20,0.6950098897551132,0.8833188737116765,0.24655348061427218,1.1261655805485384
2.684830524414532,18,0.145230423568102,0.4885378305016911,0.06285101101635826,-0.884135312182991
-0.6402403565237502,19,0.8798314961199845,0.3572845681343422,0.0826778582483585,-0.5259892735464121
1.1996796812006114,13,0.18433317872168442,0.21790507888932487,0.06086108199470874,-0.26665193941095333
2.330129692860457,25,0.9863455230903472,0.168452952312233,0.8872762441747103,-3.0886798146790744
-0.009840670828053628,22,0.04034575873236779,0.004468935929150097,0.8831310136131305,0.0017127729675810697
6.7183563682506895,11,0.9448131925757911,0.2299658434000832,0.8173504547328779,-39.86678426106487
2.476800783967427,22,0.5939011536611077,0.38339464436487214,0.07922894216523713,-1.7249733287071911
-0.7820627028912847,27,0.36826804386715817,0.9647024710600154,0.17191129805607042,-1.023133554760546
-1.7221450433995606,24,0.46209646807515325,0.5158949509981398,0.08155293465165148,4.220585012787501
4.175052136998164,23,0.5426781272914726,0.05492542311639437,0.3954943864138103,-0.7058730474228978
-3.1696168669666314,23,0.5307737609614335,0.3453911644956822,0.7039097112346703,-6.99329334663582
2.696667925960284,15,0.6607129310482036,0.3847722106851854,0.21468884980370384,2.169609143242998
-0.6115319530959207,21,0.07422593142373779,0.9053111477799014,0.278493985918012,0.1663255555088417
-2.5888123151687137,24,0.9867331847340876,0.9768574456335138,0.9015884966892124,3.312568264555216
3.2702626174324783,18,0.5176546818898772,0.28498077978026304,0.19272152219969818,0.006013784382111274
0.3045298775043914,18,0.2961416471369078,0.9771914500522993,0.24321494216145978,-0.21039509560476705
-1.5480279316845176,19,0.6752674618663609,0.11585052247827055,0.15141895613683776,-2.7902009132909344
-0.00666791152813381,25,0.7721263550540357,0.042646914829454596,0.316895300034324,0.022693052772646077
0.20335137729475317,18,0.14039228386326197,0.16652535377020095,0.7443882652130144,0.26475157002872723
0.0720926035830037,18,0.6533984054293004,0.6098883773003034,0.7397320822214933,0.02953485469773662
-0.5388767396449521,20,0.6239623909952267,0.19077917350007811,0.4437913032121129,-1.0309842482807567
-0.6167519296280018,22,0.8323868335497041,0.6163845001992265,0.3725831553144776,1.825902522631193
2.2667672169006807,20,0.7591087441003038,0.2461156854052332,0.428581859293113,-24.383607042199632
0.10152905218116148,22,0.2951424972086053,0.06614587216275658,0.6480064934624925,-0.04427490406228486
0.01555550082588996,19,0.2430578918073144,0.4801609752686542,0.11016653144462618,0.004927677506792569
-0.9464394903635851,22,0.6603393167515906,0.05963686470398433,0.8341509462841592,0.6082959689632659
2.2112947493179016,22,0.7517888308099865,0.6837139686758529,0.2200357424777325,17.559303246060306
-0.015122370223344074,17,0.5530728792900214,0.40275569473607553,0.6696470869545915,-0.025863411816822276
1.1925022388937305,23,0.1565763828590856,0.937889071422054,0.414107606922672,1.3493423388731136
-0.2308375415813257,27,0.7749038272544051,0.4639880488265895,0.4133971897670152,-0.5298835327920041
-0.1443231978564089,13,0.41897625131982663,0.8524400957052837,0.9823854853046327,0.051090548392349354
1.4775931638757578,21,0.5559716587878138,0.00456916961928433,0.9974290643408749,-6.284372309998662
1.7883914187248346,27,0.39349808558221944,0.41038126517364293,0.7566877828797671,5.162779797555411
-0.4318616017303901,17,0.8888528886701745,0.9117372737452815,0.28015582038251774,0.1376682187914212
-0.23145278301846134,19,0.951063029722898,0.75096348615182,0.10480627500066564,1.234952529657568
-3.3611345676295756,24,0.6271306305813871,0.011568783482579614,0.4766755339098696,10.279897506620086
1.798242934077145,17,0.4557163454875359,0.6315839895159923,0.48649413097725713,-4.63061913369796
-0.8109922691297968,23,0.01119852538092525,0.6363239958202985,0.31617570464926703,-0.10078891456712166
3.708758202533443,25,0.6511643966619473,0.1905207040576561,0.14890409181992947,-11.73403072623772
-2.3710321101284917,19,0.9987575480444183,0.8220514038698942,0.6504820615461886,-0.6834407611523439
3.8471259633827506,26,0.5806313511690445,0.12833306708244874,0.8001165462428611,14.399833212135412
-1.533865851746832,18,0.9018121732155987,0.7698056600982401,0.9562389447097354,8.492566513191397
-0.8320132532633793,22,0.7975637866297499,0.5524152780219997,0.29712623176423647,1.0605031592934344
2.1435735746287325,20,0.51271257966419,0.4401983208295215,0.37499561196183173,4.474488378838794
1.1049051153807503,17,0.10939477157401933,0.12464674891692507,0.14926979195707857,-0.16812667889558938
-2.4228442581836545,21,0.756618618187806,0.2855224517474285,0.7152388681467186,-5.599125304995621
1.8306893142712537,21,0.024102506752160968,0.18468335196497176,0.05605096492721118,0.16734248109471553
-1.7043352470013315,19,0.7300885114359835,0.11155000207592514,0.6576688339095841,4.4754421323809925
1.4468688212691372,17,0.9137260089766872,0.28314758953436536,0.317216045644085,-1.5819304887914136
0.9622931673762151,13,0.36930718699831944,0.4478179499156639,0.4052429220355944,-2.224693210098634
-1.3767692226309314,9,0.08111467125112337,0.012897662403908217,0.4062332823769699,-0.08455001097272853
-0.20057275845558706,14,0.9881086540077202,0.7954461450599076,0.4945325812526644,-0.9245748036196516
0.28140108418874643,19,0.8235756913129509,0.36934956216085046,0.427033791072572,-0.3099046498279019
2.7825530820965776,24,0.7358197690464261,0.380205938432398,0.7190367841712548,-0.6894790297626779
0.7376590799184657,16,0.6718057946136212,0.42565972783811323,0.3087580326664118,-1.1493773306761315
0.2645209160234652,30,0.17999634756586902,0.596536787419335,0.31964787224495517,-0.5018174701902935
-3.13769291413317,23,0.4397828384907043,0.7670848328015827,0.4414803372425563,-5.0220007378442055
0.4180388273536416,18,0.7077121584188216,0.25407888534171674,0.04133885600151965,1.1218418435422317
1.3328442282433512,16,0.35866461434959085,0.7004266836440549,0.47508238860906193,-1.1276037946501052
-1.2955633958057358,16,0.24074679241565322,0.305876761931008,0.47794194637338727,0.8539968381174075
1.9916219539157265,27,0.8875388849728597,0.4872240567586613,0.537595782930901,-35.08940532192374
0.30925087976974486,15,0.9636315120798373,0.48377229133799704,0.9104484402649874,-2.1309110528261446
-1.1895869216313266,25,0.06180109277958035,0.42948274908113093,0.3319411346295038,0.07455497307162029
0.17718254715338394,22,0.5556665221785336,0.21394478717415777,0.013484500884021977,-0.00658732065282893
-0.323892881276239,21,0.16010155570177353,0.28255501036362207,0.26849088256260567,0.32706555122406417
2.9808706499259245,15,0.9532368029110623,0.8906361947788785,0.18671319845619316,-16.038728786726647
-2.707601508513777,16,0.2920512294169779,0.884892925646334,0.39115727074518114,2.118794636637243
0.46169076527205116,14,0.11248375478637829,0.5750785447053921,0.06369047465551414,-0.03125589209277782
0.011502207073230535,22,0.4223535090688829,0.79170226161329,0.14454829022325255,-0.007807313266457681
-1.7117012463763601,10,0.4292861230043049,0.7334075838130513,0.814821495228451,0.09571590668727058
-1.0232012867068205,16,0.6641823194356371,0.7433750895352864,0.20950831858953167,-0.9511652891414301
0.09099405085373184,25,0.12431930759565057,0.5525002369786957,0.00557729468787449,0.017381446421554893
-1.1903991572174708,21,0.630371989365549,0.8700623519518129,0.5669883034225529,-2.3889654252845633
3.0673030089290996,24,0.8133034519856862,0.3584177954324378,0.4489342837224328,24.441263285497424
-2.7914455422133964,20,0.27996819103853987,0.2766733203554558,0.2479581591658644,1.9477912354686677
0.1576949495649121,26,0.7370547463031447,0.033432974353828415,0.2997047801748718,1.6614603639193104
-1.269631140960734,22,0.23290828029935595,0.04410785346981849,0.22237585837082663,-0.1737387479296082
0.9802751552244621,19,0.49354949024323136,0.09492168257689015,0.261785209534512,-2.093385583350382
2.9212206917963335,23,0.6565106489473632,0.08232735957175052,0.08734367620943084,-2.4227500431413262
-0.430178750069571,19,0.42172886727902814,0.4189309544933649,0.04865039199668264,1.7165362670686792
2.610658605473579,21,0.2213372080781394,0.10395740698027145,0.16353582918506304,-1.6925571792019907
-0.8026003718278256,18,0.351600784668327,0.6181350117282778,0.1052025986807329,-2.320550318770244
-0.5987830694034942,23,0.7276582273722945,0.9825045235234476,0.48901529720827464,2.9312721821415653
-0.5277630888470325,16,0.02376275621805035,0.43189316206022776,0.3624780164058903,-0.04611332316195695
-3.2055380736536785,19,0.14233202613101692,0.0016055349594957802,0.15225064137009847,-1.442981134051885
3.240715697714957,22,0.426723924601364,0.49874502251143604,0.34371489447557835,2.053343184567695
1.8711880818799385,18,0.4981170203728008,0.3682609306539929,0.5213092778715739,-2.330024097429592
1.5406020367978857,23,0.5211911273373402,0.3814757919656465,0.8130286787894132,0.5198007747687134
0.2617738081609058,18,0.9198027507189989,0.7006094823335614,0.19528540793292226,3.5541408993248025
-0.8240571240380923,20,0.6804702621773714,0.045746397143645146,0.2934313400920273,-4.081149022182494
-5.607637457112069,28,0.6330300203289908,0.9814689866805686,0.053684534135784,-13.040212403306402
2.1315652442569775,20,0.7783827979362303,0.9317908039847157,0.7641846825172538,-2.3951502117806704
-1.5819172523876153,21,0.6714952552915908,0.8129514030252077,0.6718867475946383,5.035627416333165
3.1264593011329356,21,0.21748329313773096,0.49081754026483215,0.9874040742511211,4.432471463819053
3.172625229991715,24,0.38187699461350044,0.5382334210149409,0.13983183200329696,-2.6317748122833264
-3.0218060787524434,22,0.14352927507185498,0.3097895136724709,0.6182549711256878,-1.0416271395045187
-1.9408929454090365,12,0.8359309928207167,0.35127013230934645,0.23576794276526525,-7.048362068054901
-0.722048266476792,24,0.7828226295145166,0.4403160751100662,0.7351594984685019,1.5954833630373715
1.9661830213777496,15,0.2888073550643778,0.3965089962776228,0.5316231587714912,0.2313176770729256
-1.0531491571289133,17,0.5956216778307712,0.3500176092979035,0.699504937171297,-0.5018890559936194
-0.3623826216456117,20,0.7211743918351341,0.1768292035578407,0.7032612224337852,-3.0893220515266386
-0.5049098233114592,17,0.877407955988225,0.0121881318396182,0.0493999865925564,-0.7046450800286732
-4.625845094283384,20,0.35423534319589156,0.318387562467061,0.37079131943101884,-17.44228420863797
-0.008523329541979345,17,0.7197532275898569,0.015922516513863116,0.34056043901852007,0.03416888188712081
2.2298133454702174,20,0.2435939560572128,0.5848576022052359,0.8392718109691565,-3.920201485888408
0.36491902203089727,18,0.5254581735645378,0.16488842236251278,0.30596214931032906,-0.8445199592339295
1.1197248988308952,20,0.17652897665161238,0.3107116500089122,0.03737842475507569,1.4400337104518406
2.192926299858282,21,0.48760954989240035,0.23747083915751932,0.09554955303748269,-0.2526450690245695
0.20287417392089027,13,0.08641205211886827,0.8063785893710249,0.6093138739238714,-0.10252861951583415
-0.45501138886835935,25,0.017977331176192934,0.26399174719865726,0.8281303903912739,-0.0060252182925370264
0.9748810948723851,10,0.7124707373509691,0.008922805081564511,0.07348155558502056,-1.1057341851198628
0.7862207019076081,18,0.6523740979753523,0.04554866406204672,0.4636523968635462,-2.8266210014357376
0.6700945229343869,21,0.5307426314461787,0.5910222591920123,0.01701111659514354,-1.9693390065520635
0.5137361766639422,21,0.6309890468807041,0.628103377037235,0.5842470986880149,-2.0140483920029264
-0.37914872366196556,21,0.9137605242320807,0.6643144781887336,0.32364568883501643,2.441638566286351
0.4267679542505932,18,0.5232927556099016,0.3912985627074137,0.7185834788168103,0.8779780146371348
-2.2819909845114044,12,0.7451788992133986,0.9502218357374423,0.873171116055797,8.244820453624557
-1.0862624092932402,15,0.019835024632215648,0.027702668758005755,0.0320053816872381,-0.06683166560222659
0.16153647449466993,22,0.9971754037667673,0.3459919759532891,0.06293934889315256,-1.6868293099658458
-0.15901803954249147,20,0.532973171596772,0.36105129341735753,0.6698908884063026,0.7369058149554023
1.5286005059813539,30,0.3144530904220382,0.20773688424188563,0.907617193560369,2.659878763114196
-1.3288519875512779,18,0.8377129619599771,0.7827415052210476,0.4140443868756545,7.601897219453947
-0.1063604195239289,17,0.7676222017635888,0.6611157591555525,0.05309579507095885,-0.20692682634887327
3.9302422318052113,18,0.13493458433647032,0.7337759082546165,0.5471451498190343,2.567140368906927
-0.35636032140540486,16,0.2225200527878537,0.14843740362464053,0.11031473667912306,-0.7926635278538267
0.15383943558632188,16,0.029613967491181947,0.4010877837072807,0.8450485866137809,-0.006337045770160762
0.023832758960373013,24,0.6344009447466763,0.6235415049929195,0.3585534031696779,0.07584274376857449
2.7605059762907493,19,0.025756391740577977,0.7090899782152368,0.3156554231852873,-0.8374087061781341
-0.8273829319853439,19,0.6121221256991697,0.6628112029121311,0.27395331774196297,-0.08557797025991057
-0.7824962186839115,13,0.7549101467995052,0.2938069137666759,0.3720527247193999,-4.734965779541917
0.085560243420553,14,0.47434305086675554,0.3410395063871057,0.13691872426673546,0.05094079272052277
1.371107950345062,17,0.3157037984904162,0.6380521089557307,0.828683758708124,3.569116147041394
-0.22527001254799628,13,0.5345174242297022,0.20121239230815413,0.04364124316510576,0.29842158424217247
0.6796974380310895,20,0.9778688847941674,0.16596389193365824,0.04798016661818727,2.0757964368750925
-5.048337652692229,23,0.6733431671472798,0.15275584796102093,0.32873838725303384,37.107868056708966
-0.45899973550308926,23,0.5827291592503103,0.7679639020481783,0.8732593813561659,-3.399642938927934
2.6355252234554425,25,0.5543940286464739,0.0723924533401773,0.031190849982187796,-11.865191758497042
-2.228998233046958,19,0.8352555942087403,0.09212341482876796,0.08334355811649297,-8.753396605528533
-1.2968484973697099,21,0.4928700328477893,0.11815181919071693,0.04580530129681626,3.983026592195668
0.40252249842729854,21,0.20272027409240645,0.30128269633805005,0.9575321883179834,-0.2982857992558154
-0.9396888902230249,22,0.25861648955893257,0.9256189177484868,0.1110918867238575,-0.8865897044895942
1.3619012407154776,28,0.180680688139084,0.5932901948462174,0.5612521738408612,-2.501193640478317
4.351469955820765,19,0.8216821559219019,0.7509053286779004,0.06326835210326942,-14.406365273611218
-1.5177179175715871,24,0.9611043989137668,0.5738961895354213,0.5353946457537612,-8.85178562123378
-2.4635072917325944,16,0.3805776279362848,0.8971948026285381,0.9067141089524458,7.723825212150518
0.43787547666765775,13,0.6086430087908263,0.6914023695253565,0.8652530608079607,-1.7389913954067695
0.39182930725767906,18,0.31642880335612633,0.6457545645423408,0.34792923277679644,-0.38418258975686226
-0.3858950452189125,23,0.9260353357356722,0.32710176167483596,0.8695006756571731,4.682770958321617
2.7146737555074654,14,0.47029188937145583,0.5602567496152047,0.6158205355576581,-3.2590052475554168
2.6726686479803115,24,0.9149830951827624,0.23946799740806024,0.7175885638250629,3.9174544563852396
0.44533076518838083,20,0.768393493225718,0.5871442640413287,0.7194003108697801,1.1661342872472673
-2.4414858994773234,18,0.3652187541573678,0.9912637857014366,0.09203501804102565,-1.8096106399726835
1.556761975432438,19,0.8002528812349731,0.03032719136773432,0.31239300255763636,3.853791750849052
-1.1042547862457346,20,0.8060204271662562,0.38917618331427906,0.1034802845431878,5.195993145824202
0.17840099286294564,19,0.8915454499973386,0.996588955118974,0.7731667073308754,-0.5677100901254835
-0.2431599412326382,17,0.7922175920939766,0.4300520917771532,0.5620976104877669,1.371983647099853
1.7467085426594096,17,0.41266802081715537,0.8048973922379676,0.49721023970515754,-3.1427065496456916
-1.0716615990653344,24,0.11323538551727541,0.12463245181772686,0.28997304494952536,0.9999569450102418
-3.392643077748085,31,0.7570508345568833,0.8189639478173772,0.2587034130508934,8.55930754932103
-1.3173296276169606,16,0.04763220867835116,0.4339184151875052,0.8096384662616917,0.5716842538115656
0.48603839061598736,21,0.8377182985250835,0.19597886136786968,0.16920312032581986,-2.5053771127804056
0.9457909855504795,15,0.4166162170173271,0.5735553332944306,0.3197089657843857,2.2739182575494015
-0.3938720416245012,27,0.0791984768380074,0.8713650445571817,0.14854367930308987,-0.07795724690884566
0.8827752946009126,18,0.3498462680241555,0.06711932438375345,0.6372611979690993,2.907817627406222
0.018012183191050444,20,0.0035085046714433687,0.48210363332646256,0.23048871970045592,-0.0005429196243562063
-1.6122002002150437,20,0.7259669475679523,0.21363266065367392,0.8215206320969027,-5.29139875928464
-0.8798407925010633,27,0.47735171552449895,0.22485140324830688,0.8201726574240963,-1.3869677872801545
0.27980027705555255,23,0.5190999346495484,0.2413056846792082,0.8698485961111482,0.6593671762645703
-2.3172921914973803,22,0.44384934057415226,0.23621696312373186,0.3317875429168885,0.0954407840954955
-2.569071011015982,24,0.8590086106838577,0.6785407423505577,0.45743480150983196,3.160322397371316
1.0384253051755066,20,0.18683013523279257,0.06734870709074514,0.314705142186515,1.2110532198987713
-1.2435560243560864,14,0.3099648819527431,0.4369701699432651,0.6232227625406103,-0.9201701166404551
-0.02854360001316256,16,0.9609742145155739,0.755825591076799,0.6270254304944128,-0.017660097188482632
0.6081549023859307,16,0.7043609698180437,0.6479258896665372,0.22151187646208992,-0.01574883171298302
-0.6532141906042273,22,0.0951592924140201,0.15061255427639375,0.7441709475093803,0.12236692991778
1.770892797655883,17,0.9941877663234675,0.7955618161704119,0.35768985876366943,-3.4104596554976463
-0.3590418864076207,22,0.4093865833022793,0.551477049190772,0.5477164549850208,-0.8192957542002007
1.8413088211622635,20,0.6104545470342266,0.1415307988516642,0.9950816122358074,0.9450478292390139
-2.1008563574861157,21,0.3792835304483114,0.41008215877266696,0.9984506514075007,7.153512598587124
-0.03089103046879287,17,0.40950693438925534,0.5144658146454085,0.2804015450910542,0.021716433166788732
1.1796410726954878,15,0.3367898077704915,0.712693905352562,0.83398901354285,-3.6347332034155944
0.9585889670770291,19,0.5084486863787977,0.24056975347251675,0.14873176176321745,-3.639044349149287
0.8790719521837955,26,0.9313612685773182,0.26965093409728214,0.595785683425769,6.72633214465801
-0.689924064600553,28,0.21895290101216047,0.6158571758990344,0.5702738913611044,-1.9291430332425505
-0.5020717181526563,14,0.9575956159300173,0.9217603365078189,0.030350621896550467,0.17520363634436595
-0.4846831373092515,19,0.3675618252418237,0.03108318757224693,0.6387426112806908,0.5442051126988212
1.1569883329468091,20,0.651459858069918,0.7522157303249369,0.7750766572878195,-4.523839050672007
2.5030355024344186,20,0.03587729637997972,0.09396152440761396,0.2808017273214275,0.5410278615813082
0.3292991433181337,24,0.6575762515095032,0.695414811454475,0.4950306554718692,-0.6625295141362334
-1.2387284346235579,30,0.5872303282634098,0.48864763044927406,0.3366850259351597,2.5489559497864374
-1.538988850935709,13,0.4053724704378353,0.5248010966499814,0.24626632473331245,3.0147326660634604
-0.16386962754453793,20,0.8122441182069012,0.7597489456323179,0.2592403374349018,-1.0567072901897399
-1.295017437652757,17,0.36686844455425394,0.4689173639758044,0.7857008567790105,0.3424264767187554
2.6816853326570684,33,0.3723843379162921,0.1449493358125169,0.7899479332673502,-2.4464129631317557
-0.729563059334313,12,0.8269249859350699,0.9313305164158708,0.7825443530332724,4.168750110908551
-0.22420081565208888,20,0.8460881077341021,0.10414346923510909,0.7056800776293866,-1.790827788164815
2.8915672470499914,14,0.4772349578339893,0.39521176237384426,0.7903757462603832,15.103444607373344
2.242270279228748,15,0.13732284253906735,0.3509638102455189,0.797671809497841,-0.9879510562567975
-4.435825904392104,12,0.8603634259297858,0.9176488262358435,0.507872968730071,-15.72294523428739
0.6564026648842312,20,0.5486378527374939,0.4022783721735562,0.09342009753464486,-0.5749757591475426
1.274207131485838,19,0.11724942355845192,0.20821476393740712,0.35171247764387914,1.256179803528161
1.6089912096091517,30,0.09110487937526301,0.007933742097972596,0.8585996199111178,2.110332966371286
1.7226649036909352,17,0.14319873792536397,0.13265316963019746,0.6974174732875442,-2.709459207923575
-2.939334722796154,20,0.36009535742132515,0.43550070209874236,0.42413790060443457,-1.114907715874561
1.2687314471268654,16,0.7573657206255412,0.6841703477892318,0.9893824822730471,-2.9593554366177552
-2.596034248170507,21,0.3801361228269988,0.8963399652155097,0.0302497340369281,-3.264973638211604
0.06696919757134359,21,0.3885552966367184,0.6928195599291995,0.1191758793476847,0.1994887126808592
-0.6804299965470328,14,0.45774739852226354,0.06278660723658891,0.4554380922149268,0.08543987249030498
2.066087159597711,19,0.7841184920668195,0.31764297884909687,0.3536906493748979,0.696161886076172
-3.9930046764921565,13,0.9554881304672604,0.49191178777509514,0.5094645302076236,0.29652462174510935
1.8471286667190379,22,0.03449972241104393,0.7162447305444656,0.7285490877116588,-0.08866796821626848
3.518869159336201,23,0.4262213418642181,0.1513534468103217,0.22165184286931683,15.176085648523753
-2.152373364204547,21,0.49267583909350665,0.7871383385350298,0.6435668858860308,1.3813285229922343
-1.5041427122613953,15,0.4336260835426313,0.45501125343436954,0.9882298765024662,0.5014618060809255
-0.8911292045568158,20,0.8026198524510311,0.37646590486116105,0.21643339878184786,-10.441080466921585
1.1190567587989584,13,0.681517078360916,0.9883873602098822,0.09501395692786585,0.6969325402057489
2.0625814320398663,22,0.06537357044630365,0.774409789268012,0.37022419340327084,-0.40132701874507387
0.07578570900677015,13,0.3353404780682916,0.7822526718768076,0.3762362353904112,-0.03570131198143119
1.088832441779801,23,0.35676891045806935,0.7086773437486638,0.42422170040996476,-0.16693436497067746
-3.065099557899842,20,0.8830779609176725,0.8957219067341607,0.7453185330222183,-27.467461568997624
-2.3576768452281596,15,0.6185636224370442,0.9112502212929899,0.15252870305840638,10.894631629897235
1.4028787942100804,17,0.9577704238917994,0.012224243431511073,0.07441463644775481,-5.033269285989094
1.752468443237217,15,0.45246652876881466,0.7760524989788571,0.28678835808677494,-0.1964043047546559
2.8191437637821695,25,0.7323395520366199,0.5098420978262436,0.4121561537513644,33.9094525272216
0.9878157903485812,19,0.8702005312278684,0.4604945452476179,0.7068772623138727,-5.2550153997161
1.4686425427848895,15,0.9546261799155435,0.6665654573594721,0.5210022239029171,2.2930724768997695
-1.143029870750633,22,0.23861378671097744,0.336209012216395,0.1035572314882437,-0.9744504059409866
2.768789638771362,20,0.27769176964959996,0.43609140362672616,0.09490447780135414,-5.084071367035365
-0.584933159900848,15,0.8677639141153135,0.9083383212925257,0.7476875539037039,-1.6499718799732759
